	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000118257	1.499413699	-1.685378659	0.599499182	-2.811311022	0.004934007	0.045805255	NRP2
ENSG00000182500	4.282176788	-1.036966715	0.369005603	-2.810165234	0.004951607	0.045915935	ORAI1
ENSG00000151883	3.564960059	1.1348913	0.40474907	2.803938005	0.005048261	0.046598447	PARP8
ENSG00000178295	1.391489818	1.685353889	0.603379642	2.793189843	0.005219105	0.0480657	GEN1
ENSG00000173581	1.478587872	-1.671697178	0.598425735	-2.793491455	0.005214241	0.0480657	CCDC106
ENSG00000126247	3.359181551	-1.343643911	0.481774985	-2.788944949	0.005288005	0.048589558	CAPNS1
ENSG00000173200	2.141024657	1.382879927	0.496411556	2.785752889	0.005340357	0.049014896	PARP15
ENSG00000130005	1.164186425	-1.950506535	0.700613869	-2.783996466	0.005369362	0.049169491	GAMT
ENSG00000196544	4.760563771	-1.024067733	0.368850602	-2.776375388	0.00549687	0.050280195	C17orf59
ENSG00000143748	2.700993107	-1.376802292	0.497145245	-2.769416596	0.005615678	0.051037166	NVL
ENSG00000138760	4.434676675	1.321373586	0.477480547	2.767387269	0.005650758	0.051281743	SCARB2
ENSG00000235106	1.266896699	-1.811853889	0.654946218	-2.766416294	0.005667613	0.051377042	LINC00094
ENSG00000112941	1.394790083	1.832481503	0.66457141	2.757388408	0.00582651	0.05267981	PAPD7
ENSG00000140830	2.276964212	1.393361026	0.505576492	2.755984599	0.005851575	0.052807854	TXNL4B
ENSG00000170322	1.445178773	-1.592400384	0.578652806	-2.751909899	0.005924882	0.053409806	NFRKB
ENSG00000136717	4.528537642	-1.007020486	0.366086482	-2.750772112	0.005945499	0.053535973	BIN1
ENSG00000147050	1.413705944	1.64847963	0.600893353	2.743381367	0.006081002	0.054452912	KDM6A
ENSG00000187510	1.639270053	1.647029786	0.602587234	2.733263657	0.006271011	0.055783714	PLEKHG7
ENSG00000170345	4.469270817	-1.250149541	0.458285261	-2.727885116	0.00637418	0.056576973	FOS
ENSG00000113441	4.206016652	1.063312927	0.392018918	2.712402077	0.006679751	0.058965579	LNPEP
ENSG00000122122	4.218830622	-1.183267525	0.436531833	-2.710609935	0.006715958	0.059167343	SASH3
ENSG00000256043	3.010158475	1.175196553	0.434104477	2.707174458	0.006785859	0.059512422	CTSO
ENSG00000095066	3.268007955	-1.194009499	0.441241262	-2.706024119	0.00680941	0.059654268	HOOK2
ENSG00000169871	2.980447589	1.339016881	0.495449918	2.702628119	0.006879367	0.060059828	TRIM56
ENSG00000149418	1.934150294	-1.490764649	0.551528686	-2.702968468	0.006872327	0.060059828	ST14
ENSG00000232838	3.378362877	-1.164720262	0.432318275	-2.694126825	0.007057331	0.061163531	PET117
ENSG00000112531	1.60103086	1.606775691	0.597734255	2.688110438	0.007185763	0.062077005	QKI
ENSG00000101444	4.152528048	-1.037917477	0.386414958	-2.686017858	0.007230922	0.062400468	AHCY
ENSG00000137478	3.630875998	1.183483456	0.440825811	2.684696375	0.007259572	0.062546722	FCHSD2
ENSG00000135269	6.057174322	-1.080702223	0.402875612	-2.682471191	0.007308045	0.062664739	TES
ENSG00000111300	3.575697828	1.079630984	0.403136227	2.678079792	0.007404558	0.06335794	NAA25
ENSG00000168672	1.050434441	1.964553928	0.736867393	2.666088833	0.007673941	0.065386184	FAM84B
ENSG00000165948	1.374277548	1.758862693	0.6608304	2.661594703	0.007777146	0.065918241	IFI27L1
ENSG00000158711	1.970801792	1.410063489	0.530344767	2.658767609	0.007842704	0.066404297	ELK4
ENSG00000114626	5.419490275	-1.106095887	0.416351693	-2.656638376	0.007892405	0.066685464	ABTB1
ENSG00000198589	3.631554605	1.140892304	0.430157368	2.652267262	0.007995323	0.067343937	LRBA
ENSG00000196092	3.473899791	1.135141104	0.428313176	2.650259593	0.008042995	0.06760463	PAX5
ENSG00000150961	1.33565421	1.667989649	0.630226775	2.646649929	0.008129346	0.068118022	SEC24D
ENSG00000106397	1.451064453	-1.679079453	0.63483889	-2.644890666	0.008171732	0.068331564	PLOD3
ENSG00000074755	1.331322152	-1.69822332	0.642684815	-2.642389053	0.008232343	0.068696312	ZZEF1
ENSG00000109118	1.187856595	-1.88542351	0.71385449	-2.641187435	0.0082616	0.068869378	PHF12
ENSG00000127311	1.649613757	1.632231892	0.619418152	2.635105038	0.008411125	0.069746229	HELB
ENSG00000254682	2.075633968	-1.408630842	0.535501206	-2.630490512	0.008526175	0.070493508	RP11-660L16.2
ENSG00000047634	2.925372772	1.361882386	0.517944085	2.629400404	0.008553558	0.070583004	SCML1
ENSG00000161921	4.31411806	-1.125983791	0.42823417	-2.629364655	0.008554458	0.070583004	CXCL16
ENSG00000154217	1.833767706	-1.48052969	0.563279396	-2.628410876	0.008578483	0.070709087	PITPNC1
ENSG00000099331	1.881607801	-1.459163021	0.555796293	-2.625355798	0.008655846	0.071201602	MYO9B
ENSG00000049249	2.015988087	-1.702887518	0.649141757	-2.623290675	0.008708494	0.071489221	TNFRSF9
ENSG00000196507	2.696668579	-1.253232144	0.478506323	-2.619050334	0.008817494	0.072237339	TCEAL3
ENSG00000137880	2.998984459	-1.435715097	0.549300779	-2.613713926	0.008956399	0.073067074	GCHFR
ENSG00000168060	1.642186742	-1.624324746	0.621808445	-2.612259064	0.008994607	0.073169406	NAALADL1
ENSG00000099992	2.091032366	-1.479188183	0.568849292	-2.600316469	0.009313782	0.075160923	TBC1D10A
