	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000008517	2.378436127	1.757650718	0.656597596	2.676907025	0.007430525	0.06166318	IL32
ENSG00000071205	2.337701604	-1.63586456	0.611605267	-2.674706464	0.007479471	0.061825015	ARHGAP10
ENSG00000149483	3.222928574	-1.293221177	0.484241393	-2.670612623	0.007571297	0.062238608	TMEM138
ENSG00000185722	1.090924273	2.337182435	0.875031715	2.67096883	0.007563267	0.062238608	ANKFY1
ENSG00000185753	2.71334371	1.381559197	0.51761565	2.669083124	0.007605862	0.062349546	CXorf38
ENSG00000168264	2.363645034	-1.599165927	0.599557985	-2.667241481	0.00764767	0.06260551	IRF2BP2
ENSG00000163486	1.289768265	2.085553214	0.782572216	2.664997777	0.007698883	0.062772321	SRGAP2
ENSG00000183386	1.30388717	2.360668624	0.885999163	2.664414057	0.007712257	0.062796845	FHL3
ENSG00000103942	3.721789947	-1.27547377	0.47920264	-2.661658482	0.007775673	0.063143465	HOMER2
ENSG00000154305	4.568807686	1.289203216	0.485696224	2.654340618	0.007946357	0.064443146	MIA3
ENSG00000082269	1.06371055	2.104175322	0.795027323	2.64667045	0.008128853	0.065484827	FAM135A
ENSG00000244509	1.412163517	2.102981998	0.796038436	2.641809621	0.008246439	0.066255876	APOBEC3C
ENSG00000132323	3.464007072	-1.240655709	0.47081702	-2.635112274	0.008410946	0.067309787	ILKAP
ENSG00000128394	1.070885105	2.070481681	0.787565759	2.62896356	0.008564554	0.0681788	APOBEC3F
ENSG00000119866	1.20761495	2.110231721	0.806543118	2.616390462	0.008886487	0.070279817	BCL11A
ENSG00000198408	3.952202862	1.186753243	0.454974261	2.608396439	0.009096753	0.071848933	MGEA5
ENSG00000136717	1.837377008	-1.615857593	0.6202564	-2.60514457	0.00918355	0.072251879	BIN1
ENSG00000109103	1.773228368	-1.685785621	0.648092598	-2.60114932	0.0092912	0.072721048	UNC119
ENSG00000163683	11.13861378	-1.122852957	0.431823607	-2.600258388	0.009315359	0.072816058	SMIM14
ENSG00000170476	4.681459808	1.408426073	0.542380969	2.596746849	0.009411126	0.073469844	MZB1
ENSG00000071054	3.359221368	-1.294879852	0.49897926	-2.595057461	0.009457511	0.073736936	MAP4K4
ENSG00000213676	3.242552361	-1.214653929	0.468205187	-2.594276958	0.009479009	0.073809562	ATF6B
ENSG00000187037	1.550856871	1.869119855	0.721127346	2.591941445	0.009543601	0.074217121	GPR141
ENSG00000134186	4.48975871	-1.092569093	0.42394408	-2.577153789	0.009961762	0.077171807	PRPF38B
ENSG00000130770	3.683624594	-1.161704708	0.451219312	-2.574589956	0.010035899	0.077452997	ATPIF1
ENSG00000138119	3.675553008	1.251947457	0.486273984	2.574572153	0.010036415	0.077452997	MYOF
ENSG00000230138	2.382230437	1.891598766	0.735165297	2.573025107	0.010081389	0.07770109	RP11-117D22.2
ENSG00000108175	1.450849852	-1.824835924	0.709971446	-2.570294812	0.0101612	0.078027464	ZMIZ1
ENSG00000123975	6.267453897	1.112381151	0.432884441	2.569695383	0.010178797	0.078054627	CKS2
ENSG00000085449	1.513956372	1.7986173	0.700642629	2.567096585	0.010255404	0.078443484	WDFY1
ENSG00000204138	1.479441171	1.773999311	0.693207186	2.559118465	0.010493797	0.079964057	PHACTR4
ENSG00000134480	4.208683168	-1.421917359	0.555486898	-2.55976759	0.010474218	0.079964057	CCNH
ENSG00000162290	3.314620425	1.303061715	0.509941244	2.555317364	0.010609102	0.080731091	DCP1A
ENSG00000065154	1.319224474	-2.375120568	0.930154529	-2.5534688	0.010665583	0.080817988	OAT
ENSG00000121316	2.893441505	-1.773617075	0.69465323	-2.553240951	0.010672564	0.080817988	PLBD1
ENSG00000127124	1.010515521	2.39659775	0.941745946	2.544845305	0.010932616	0.082094464	HIVEP3
ENSG00000163220	4.007304871	-1.46580638	0.575926014	-2.545129657	0.010923717	0.082094464	S100A9
ENSG00000165806	5.969718601	1.065182035	0.418582281	2.544737519	0.010935991	0.082094464	CASP7
ENSG00000232533	1.930688258	-1.526495597	0.600880926	-2.540429446	0.011071643	0.082702852	AC093673.5
ENSG00000156471	1.162858351	-1.9857645	0.782863825	-2.536538842	0.011195432	0.083421806	PTDSS1
ENSG00000135094	9.368430049	1.994634386	0.787851875	2.531737818	0.011349882	0.084468779	SDS
ENSG00000145545	3.62777057	1.197364726	0.473129916	2.530731383	0.011382498	0.084607576	SRD5A1
ENSG00000122257	4.362040313	1.070730607	0.424223019	2.523980454	0.011603438	0.086038712	RBBP6
ENSG00000125910	2.485582143	-1.333772962	0.529249197	-2.520122789	0.01173139	0.086787801	S1PR4
ENSG00000198546	1.208624547	-2.131518931	0.84617531	-2.519003931	0.011768734	0.086945113	ZNF511
ENSG00000164253	3.511924719	1.166484346	0.46338956	2.517286633	0.011826258	0.087051601	WDR41
